Time 1XX 1YY 2XX 2YY 1X2Y 1Y2X 
-6.500000, 3542.057373, 3542.057373, 137533.281250, 137533.281250, 15590.459961, 7746.258301
-6.450000, 3436.597168, 3436.597168, 140386.109375, 140386.109375, 16162.529297, 6745.846680
-6.400000, 3497.385498, 3497.385498, 143313.984375, 143313.984375, 16976.375000, 5667.895020
-6.350000, 3746.272461, 3746.272461, 146287.984375, 146287.984375, 18068.261719, 4589.545898
-6.300000, 4175.873535, 4175.873535, 149265.750000, 149265.750000, 19427.896484, 3595.708496
-6.250000, 4744.584473, 4744.584473, 152207.828125, 152207.828125, 20994.781250, 2747.054199
-6.200000, 5382.696777, 5382.696777, 155085.484375, 155085.484375, 22669.396484, 2070.717041
-6.150000, 6009.041016, 6009.041016, 157892.937500, 157892.937500, 24336.041016, 1541.718750
-6.100000, 6551.582031, 6551.582031, 160642.171875, 160642.171875, 25890.490234, 1088.994995
-6.050000, 6964.727539, 6964.727539, 163345.140625, 163345.140625, 27264.199219, 604.186096
-6.000000, 7236.505371, 7236.505371, 165993.406250, 165993.406250, 28437.103516, -27.674500
-5.950000, 7383.505859, 7383.505859, 168538.656250, 168538.656250, 29435.828125, -897.465088
-5.900000, 7436.632812, 7436.632812, 170898.343750, 170898.343750, 30318.251953, -2047.405029
-5.850000, 7424.531250, 7424.531250, 172970.156250, 172970.156250, 31151.218750, -3471.125977
-5.800000, 7361.647461, 7361.647461, 174681.078125, 174681.078125, 31988.671875, -5123.450195
-5.750000, 7246.729980, 7246.729980, 176024.468750, 176024.468750, 32858.812500, -6965.125977
-5.700000, 7069.828125, 7069.828125, 177095.640625, 177095.640625, 33763.503906, -8968.396484
-5.650000, 6824.635254, 6824.635254, 178086.062500, 178086.062500, 34689.371094, -11115.131836
-5.600000, 6518.047852, 6518.047852, 179253.718750, 179253.718750, 35624.644531, -13338.958008
-5.550000, 6174.626953, 6174.626953, 180865.875000, 180865.875000, 36573.425781, -15500.252930
-5.500000, 5832.613770, 5832.613770, 183145.984375, 183145.984375, 37560.222656, -17363.421875
-5.450000, 5535.633301, 5535.633301, 186217.062500, 186217.062500, 38622.164062, -18651.894531
-5.400000, 5322.104004, 5322.104004, 190092.250000, 190092.250000, 39790.210938, -19120.847656
-5.350000, 5217.095215, 5217.095215, 194683.125000, 194683.125000, 41067.421875, -18656.591797
-5.300000, 5226.968262, 5226.968262, 199849.250000, 199849.250000, 42412.859375, -17323.316406
-5.250000, 5336.971680, 5336.971680, 205444.031250, 205444.031250, 43739.507812, -15342.388672
-5.200000, 5511.734375, 5511.734375, 211352.203125, 211352.203125, 44929.695312, -13016.238281
-5.150000, 5698.097168, 5698.097168, 217507.000000, 217507.000000, 45863.843750, -10622.669922
-5.100000, 5831.231445, 5831.231445, 223880.390625, 223880.390625, 46453.718750, -8333.607422
-5.050000, 5842.988281, 5842.988281, 230449.234375, 230449.234375, 46668.605469, -6175.676270
