Sample Time, Accel_x, Accel_y, Accel_z, Gyro_x, Gyro_y, Gyro_z, Magneto_x, Magneto_y, Magneto_z
2.550000, 5.815624, -58.853073, 733.841431, 0.000000, 0.000000, 16.000000, -79.000000, -147.000000
2.600000, 6.108953, -56.483910, 733.549194, 11.000000, 23.000000, 37.000000, -75.000000, -147.000000
2.650000, 6.435259, -53.327488, 729.245300, 0.000000, -199.000000, -25.000000, -76.000000, -151.000000
2.700000, 6.994424, -49.986824, 722.671753, -2.000000, -100.000000, 8.000000, -76.000000, -153.000000
2.750000, 8.070913, -47.064102, 715.903320, -26.000000, -30.000000, 9.000000, -82.000000, -151.000000
2.800000, 9.886417, -45.048897, 710.931763, -23.000000, 54.000000, 24.000000, -78.000000, -145.000000
2.850000, 12.445982, -44.164627, 708.825134, -1.000000, 60.000000, 45.000000, -82.000000, -150.000000
2.900000, 15.646025, -44.377800, 709.714539, -6.000000, 39.000000, 26.000000, -75.000000, -145.000000
2.950000, 18.985682, -45.394554, 712.738892, -7.000000, -34.000000, 9.000000, -81.000000, -142.000000
3.000000, 21.921280, -46.832161, 716.497986, 5.000000, -2.000000, 16.000000, -75.000000, -144.000000
3.050000, 23.582478, -48.170250, 719.414917, 2.000000, -29.000000, 31.000000, -84.000000, -150.000000
3.100000, 23.515495, -49.031532, 720.476929, 21.000000, 9.000000, 9.000000, -78.000000, -153.000000
3.150000, 21.502510, -49.120365, 719.394470, -12.000000, -137.000000, -17.000000, -79.000000, -145.000000
3.200000, 18.084156, -48.400444, 716.771179, -26.000000, 6.000000, 55.000000, -88.000000, -154.000000
3.250000, 14.075701, -46.947655, 713.704102, -53.000000, 31.000000, 54.000000, -79.000000, -153.000000
3.300000, 10.711315, -45.093094, 711.610352, -38.000000, -29.000000, 0.000000, -75.000000, -151.000000
3.350000, 9.080759, -43.120190, 711.411133, -49.000000, 29.000000, 51.000000, -70.000000, -141.000000
3.400000, 10.018728, -41.047539, 713.189453, -21.000000, 35.000000, 27.000000, -67.000000, -138.000000
3.450000, 13.626929, -38.577896, 716.052246, -27.000000, 38.000000, 48.000000, -78.000000, -138.000000
3.500000, 19.278622, -35.106705, 718.610596, -32.000000, 21.000000, 35.000000, -78.000000, -126.000000
3.550000, 25.782558, -30.161243, 719.630859, -83.000000, 1.000000, 0.000000, -69.000000, -115.000000
3.600000, 31.948242, -23.542244, 718.284363, -95.000000, 74.000000, 37.000000, -78.000000, -103.000000
3.650000, 36.850136, -15.944059, 714.849365, -87.000000, -12.000000, 49.000000, -70.000000, -96.000000
3.700000, 40.591743, -8.692768, 709.988464, -37.000000, -46.000000, 99.000000, -72.000000, -84.000000
3.750000, 43.511150, -3.686146, 705.059509, 9.000000, -42.000000, 165.000000, -72.000000, -64.000000
3.800000, 45.991760, -2.593277, 701.055725, -93.000000, -3.000000, 192.000000, -75.000000, -49.000000
3.850000, 47.230717, -6.453602, 698.904297, -41.000000, -9.000000, 48.000000, -73.000000, -33.000000
3.900000, 45.842636, -15.205397, 698.826416, -102.000000, -49.000000, -93.000000, -90.000000, -16.000000
3.950000, 39.839104, -27.896780, 700.741211, -49.000000, -54.000000, -15.000000, -102.000000, -1.000000
4.000000, 28.224520, -42.671036, 703.768677, -145.000000, -36.000000, -154.000000, -112.000000, 4.000000
4.050000, 11.391172, -57.738403, 706.823853, 0.000000, -63.000000, -25.000000, -129.000000, 18.000000
4.100000, -8.249860, -71.632820, 708.596985, -46.000000, 21.000000, 108.000000, -135.000000, 30.000000
4.150000, -27.264927, -83.879456, 708.390137, 38.000000, -100.000000, -62.000000, -156.000000, 39.000000
4.200000, -42.501286, -94.718506, 706.288696, 13.000000, 20.000000, 18.000000, -169.000000, 46.000000
4.250000, -52.176552, -104.750778, 703.068726, 16.000000, 90.000000, 3.000000, -177.000000, 46.000000
4.300000, -56.470776, -114.450577, 699.900146, 61.000000, 25.000000, -44.000000, -181.000000, 48.000000
4.350000, -57.065094, -123.719124, 697.977356, 11.000000, 23.000000, -2.000000, -195.000000, 54.000000
4.400000, -56.380341, -131.592377, 697.729675, -6.000000, 101.000000, -37.000000, -196.000000, 55.000000
